31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 2 2
31 0 0 1 0
31 0 2 0 0
31 0 0 0 0
31 0 1 0 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 2 3 0 0
31 3 2 1 0
31 0 3 0 0
31 0 0 0 0
31 0 3 0 0
31 3 3 0 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 1 0
31 0 0 0 0
31 0 3 0 0
31 0 0 1 0
31 3 0 1 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 1 0 0 3
31 0 0 1 0
31 0 0 0 0
31 0 0 0 1
31 2 0 3 1
31 0 0 0 0
31 0 0 2 2
31 0 0 0 1
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 1
31 1 3 2 1
31 0 0 0 1
31 0 0 0 0
31 0 0 1 0
31 3 0 1 1
31 1 0 2 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 3 0 0
31 1 1 1 0
31 0 0 0 1
31 0 0 0 1
31 0 0 0 0
31 3 3 0 0
31 3 3 3 0
31 0 0 0 0
31 2 1 0 2
31 0 2 1 3
31 2 2 1 0
31 0 1 2 0
31 0 3 0 0
31 3 2 1 0
31 2 2 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 3
31 1 0 1 1
31 0 0 2 0
31 0 0 1 0
31 0 2 1 0
31 0 0 0 0
31 3 0 0 0
31 0 2 0 1
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 2 2 0
31 0 0 2 0
31 0 0 0 0
31 3 0 2 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 1
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 2 2 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 1
31 0 0 0 0
31 0 0 0 1
31 0 0 1 0
31 1 0 3 0
31 2 0 1 0
31 0 0 0 0
31 3 0 0 2
31 0 0 0 1
31 3 0 0 2
31 0 0 0 0
31 0 0 1 0
31 3 0 0 2
31 0 1 0 0
31 0 0 0 0
31 0 0 2 1
31 0 0 0 0
31 0 0 0 0
31 3 0 3 3
31 0 0 0 0
31 0 0 0 3
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 3 3 0 0
31 0 0 0 2
31 3 3 0 0
31 3 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 3 2 2
31 3 0 0 0
31 0 0 0 0
31 3 0 3 0
31 1 0 0 0
31 1 0 0 1
31 1 0 1 2
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 3 2 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 2
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 2 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 3 2 2
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 3 0 0 0
31 3 0 0 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 3 0 3 0
31 0 0 1 0
31 1 3 2 0
31 0 0 0 0
31 0 3 3 0
31 0 0 0 1
31 0 0 0 0
31 0 3 3 0
31 0 0 0 0
31 3 0 3 1
31 0 0 0 2
31 0 3 1 0
31 0 0 0 3
31 3 2 1 2
31 0 2 3 0
31 1 0 2 1
31 0 0 0 0
31 0 0 0 0
31 3 2 0 2
31 0 0 0 0
31 0 3 0 3
31 3 3 3 0
31 0 0 0 0
31 0 0 0 0
31 3 2 0 0
31 2 3 3 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 1 0 3
31 0 2 1 0
31 0 0 0 0
31 0 0 3 2
31 0 3 3 0
31 0 3 0 3
31 3 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 3 2 0
31 3 3 3 0
31 0 0 3 0
31 1 1 3 0
31 1 3 3 0
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 1
31 0 0 0 0
31 0 2 3 2
31 0 0 2 0
31 0 0 0 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 2 2 0
31 0 0 0 0
31 3 0 0 1
31 2 1 0 0
31 3 0 3 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 2 1 0
31 0 0 0 0
31 0 0 1 1
31 2 2 3 0
31 0 0 0 0
31 0 0 3 3
31 0 0 0 0
31 0 0 0 0
31 0 1 3 0
31 2 3 2 2
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 3 3 0
31 0 0 0 0
31 3 0 0 0
31 3 0 0 2
31 0 0 0 0
31 2 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 3 0
31 3 0 0 0
31 0 0 0 0
31 1 0 0 0
31 0 0 0 0
31 0 1 0 1
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 3 0 0 0
31 1 0 0 1
31 3 0 2 1
31 3 2 3 2
31 3 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 3 0
31 0 0 0 0
31 3 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 1 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 1 0 1 0
31 0 0 0 0
31 3 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 0 0 0
31 0 0 0 0
31 3 3 0 0
31 0 0 0 0
31 0 0 0 0
31 3 2 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 1 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 3 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 1 3 1
31 2 3 2 0
31 0 0 1 0
31 1 0 0 0
31 0 0 1 0
31 1 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 3 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 3 3 3
31 3 0 0 0
31 0 3 3 0
31 0 0 1 0
31 0 1 2 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 3 2 3 2
31 0 0 0 0
31 0 1 3 0
31 0 0 0 0
31 2 0 0 0
31 0 3 2 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 2 0
31 0 0 3 0
31 0 0 3 3
31 3 3 3 0
31 0 0 0 0
31 0 0 0 0
31 1 0 3 0
31 0 0 3 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 1 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 1 2 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 2 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 3 2 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 1 2
31 3 2 3 1
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 1 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 1
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 1 0 1 0
31 0 0 3 0
31 3 0 0 0
31 0 0 0 0
31 0 0 2 0
31 0 0 0 0
31 0 0 0 3
31 0 0 0 0
31 2 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 3 0 3
31 0 0 0 0
31 1 0 0 0
31 0 0 0 0
31 3 0 0 0
31 1 3 0 0
31 0 0 0 2
31 0 0 0 0
31 0 0 2 1
31 0 0 1 0
31 0 0 0 0
31 3 2 1 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 1
31 3 0 0 0
31 2 0 0 0
31 0 0 0 0
31 0 1 2 3
31 1 0 0 3
31 0 0 0 0
31 0 0 2 0
31 1 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 3
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 3 0 3 3
31 0 0 0 1
31 0 0 0 0
31 0 0 3 0
31 0 0 1 0
31 1 0 3 3
31 0 0 0 0
31 2 0 0 0
31 3 0 0 3
31 3 2 2 0
31 0 0 3 0
31 3 3 2 1
31 0 0 0 0
31 2 0 2 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 2 2
31 0 0 0 0
31 0 0 0 0
31 0 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 2 2 2
31 2 3 0 0
31 0 3 0 2
31 2 1 3 0
31 0 0 0 0
31 1 0 2 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 1
31 0 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 1 0
31 0 3 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 2 1
31 0 0 0 0
31 0 0 1 0
31 3 0 2 3
31 0 0 1 0
31 0 0 0 0
31 0 0 3 0
31 0 1 3 0
31 0 0 3 0
31 2 3 2 1
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 3 2
31 0 0 1 1
31 3 2 0 0
31 3 0 0 0
31 0 0 3 0
31 2 0 0 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 3 0
31 0 0 3 2
31 0 0 3 2
31 0 0 3 2
31 0 0 0 0
31 0 0 0 0
31 2 3 0 1
31 2 0 2 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 0 0
31 1 3 0 0
31 0 0 0 1
31 0 0 0 0
31 0 0 0 3
31 0 0 0 0
31 3 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 1
31 1 2 0 2
31 0 0 0 0
31 0 1 0 0
31 3 3 3 3
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 3 2 1 0
31 0 0 0 0
31 0 0 1 0
31 0 0 3 0
31 0 0 3 0
31 0 0 3 0
31 1 0 0 0
31 3 0 0 2
31 0 0 1 1
31 1 1 0 0
31 0 3 0 0
31 0 0 0 1
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 3 3 0
31 0 0 2 0
31 3 1 0 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 0
31 1 1 0 2
31 0 0 0 0
31 0 0 2 0
31 0 2 0 1
31 0 3 2 0
31 0 3 2 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 3 3 2 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 1 3 0
31 0 0 3 0
31 0 0 1 0
31 0 3 2 0
31 2 3 2 3
31 0 0 0 0
31 0 0 1 0
31 0 0 2 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 1 3 2 3
31 0 0 0 0
31 1 0 0 0
31 0 0 0 0
31 2 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 3 0
31 1 2 1 0
31 0 0 0 1
31 1 2 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 3 0 1 2
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 3 2
31 0 2 3 0
31 0 0 0 0
31 0 3 0 0
31 3 3 3 2
31 1 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 3 2 0
31 2 0 1 0
31 3 0 1 0
31 3 1 0 0
31 0 0 0 1
31 0 3 0 0
31 0 0 3 2
31 0 0 0 0
31 0 3 0 2
31 3 0 0 1
31 3 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 1 1 0
31 0 0 0 1
31 3 1 0 1
31 0 0 0 0
31 0 0 1 0
31 0 0 1 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 1 3 2 0
31 1 0 3 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 2 0 0
31 3 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 0 0 0
31 0 3 2 0
31 0 0 0 0
31 3 2 0 0
31 0 0 0 0
31 3 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 3 0 1
31 0 0 3 3
31 3 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 2 2
31 3 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 2 0 0 0
31 0 0 0 0
31 2 0 0 0
31 0 0 0 0
31 2 0 1 0
31 0 0 1 1
31 0 0 0 0
31 0 0 0 2
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 2 0 0 1
31 3 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 2 2
31 3 1 2 1
31 0 0 1 1
31 3 0 0 0
31 0 0 0 0
31 0 0 1 0
31 3 0 1 0
31 0 0 0 2
31 0 0 0 0
31 0 0 0 0
31 0 1 2 1
31 0 0 0 0
31 3 0 1 0
31 0 0 0 0
31 0 0 1 0
31 3 1 2 1
31 1 2 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 2 2 2 3
31 0 0 0 0
31 0 1 2 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 2 2 2
31 0 0 0 0
31 0 0 0 0
31 3 0 1 0
31 0 0 0 0
31 3 0 0 2
31 1 0 0 0
31 0 0 0 0
31 0 0 1 3
31 3 0 0 0
31 0 0 0 0
31 2 0 1 0
31 0 0 0 0
31 0 3 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 0 1 0
31 0 1 2 0
31 3 3 3 1
31 0 0 0 0
31 0 0 0 1
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 3 3 0
31 1 0 1 1
31 1 0 1 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 2
31 0 0 2 0
31 0 0 1 0
31 0 0 3 1
31 0 0 0 0
31 1 0 1 0
31 0 0 0 0
31 3 2 3 2
31 0 0 0 0
31 3 0 0 2
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 0 1 3
31 0 1 2 1
31 2 1 2 0
31 0 0 1 0
31 0 3 0 0
31 3 0 2 0
31 0 3 0 0
31 0 2 1 2
31 0 0 1 0
31 1 3 0 1
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 1 0 1 2
31 0 2 0 1
31 3 0 2 0
31 1 0 1 2
31 2 1 0 0
31 0 0 3 0
31 3 3 2 2
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 3 0 0
31 3 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 1
31 3 1 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 3 1 0
31 0 0 0 0
31 0 0 0 0
31 3 2 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 2
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 3 0 0
31 3 2 2 0
31 0 0 0 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 3
31 1 0 3 0
31 3 3 3 3
31 0 0 0 0
31 1 1 2 3
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 3
31 1 1 2 3
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 3 0 0 0
31 3 0 3 0
31 0 0 0 0
31 2 3 3 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 0 0 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 1 0 1 0
31 0 0 1 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 0
31 1 2 3 0
31 2 0 0 0
31 0 0 1 0
31 0 0 1 0
31 0 0 0 0
31 1 0 1 0
31 0 0 2 0
31 2 0 3 1
31 0 1 1 0
31 1 2 1 0
31 0 0 1 0
31 0 1 0 0
31 1 0 0 0
31 1 0 1 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 1 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 0 0 1 2
31 1 0 0 0
31 0 0 0 3
31 0 1 2 3
31 3 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 1 3 2
31 0 0 0 0
31 3 2 0 3
31 3 0 0 0
31 0 0 0 0
31 0 0 0 1
31 2 3 3 3
31 3 3 2 3
31 0 0 3 0
31 0 0 0 0
31 3 2 3 2
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 1 0 0
31 0 0 0 0
31 0 0 0 1
31 0 0 0 1
31 0 0 0 1
31 0 0 0 0
31 1 0 0 1
31 0 0 0 1
31 1 3 1 2
31 1 0 0 1
31 1 0 0 1
31 0 1 3 0
31 1 0 0 1
31 1 0 0 1
31 1 0 0 1
31 1 0 0 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 0 0
31 0 0 2 0
31 0 0 0 0
31 2 2 2 2
31 0 0 0 0
31 0 1 0 0
31 0 1 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 2 1 0
31 0 0 0 0
31 0 1 2 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 1 0 0 0
31 0 0 1 2
31 0 0 1 0
31 3 3 2 1
31 1 0 1 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 3 0 0
31 0 3 0 0
31 0 2 1 3
31 0 0 1 0
31 0 0 1 0
31 0 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 1 0 0
31 0 1 2 0
31 0 0 2 0
31 0 0 0 0
31 0 0 3 0
31 0 1 2 0
31 0 0 0 0
31 0 1 2 1
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 2 0
31 0 0 2 0
31 0 0 0 0
31 0 0 2 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 3 3
31 0 0 0 0
31 0 1 0 0
31 2 0 0 0
31 0 1 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 0 3 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 3 0 0 0
31 0 0 0 0
31 3 3 0 0
31 0 3 0 3
31 0 0 0 1
31 0 0 0 0
31 0 0 1 3
31 0 3 0 0
31 0 0 0 0
31 3 3 3 3
31 0 0 0 0
31 0 0 0 3
31 0 0 1 0
31 3 0 2 0
31 1 0 0 2
31 0 0 0 0
31 0 3 0 0
31 0 3 0 0
31 0 0 0 0
31 0 0 0 0
31 3 3 0 0
31 3 3 0 0
31 1 1 1 0
31 0 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 3 0 0
31 0 0 0 0
31 0 1 1 0
31 0 0 0 0
31 3 1 1 2
31 0 0 0 0
31 1 0 0 1
31 3 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 1
31 0 0 0 2
31 1 0 1 0
31 1 1 2 1
31 1 3 0 0
31 0 0 1 0
31 3 0 0 0
31 0 3 0 0
31 0 0 0 3
31 1 1 0 1
31 0 0 0 0
31 3 0 2 0
31 0 1 0 0
31 0 0 0 0
31 0 0 1 1
31 3 0 0 1
31 0 0 0 0
31 0 0 1 0
31 0 0 3 3
31 0 1 0 0
31 3 0 0 0
31 3 0 3 0
31 1 1 1 1
31 0 0 2 1
31 1 0 1 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 1 0
31 0 0 0 0
31 0 0 2 0
31 2 3 3 3
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 2 3 3 3
31 0 0 0 0
31 0 0 1 0
31 3 0 3 3
31 3 0 1 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 1 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 2 0
31 0 0 0 3
31 0 0 0 3
31 3 0 1 0
31 0 0 0 1
31 0 0 0 0
31 0 0 0 0
31 0 0 0 0
31 0 0 3 0
31 0 2 2 0
